Time,jersey_number,TeamA_Goals,TeamB_Goals,Team,numberGoals
3243,13,175,206, , 
3244,7,175,206, , 
3245,16,175,206, , 
3246,5,175,206, , 
3247,5,175,206, , 
3248,5,175,206, , 
3249,12,176,206, , 
3250,7,176,206, , 
3251,11,176,206, , 
3252,14,176,206, , 
3253,6,176,206, , 
3254,22,176,206, , 
3255,15,176,206, , 
3256,12,176,206, , 
3257,3,177,206, , 
3258,7,177,206, , 
3259,1,177,206, , 
3260,5,177,207, , 
3261,9,177,207, , 
3262,3,177,207, , 
3263,12,177,207, , 
3264,5,177,207, , 
3265,14,177,207, , 
3266,5,177,208, , 
3267,21,177,208, , 
3268,9,177,208, , 
3269,12,177,208, , 
3270,3,177,208, , 
3271,12,177,208, , 
3272,13,177,208, , 
3273,7,177,208, , 
3274,8,177,208, , 
3275,14,177,208, , 
3276,14,177,208, , 
3277,6,177,208, , 
3278,4,177,208, , 
3279,15,177,208, , 
3280,3,177,208, , 
3281,12,177,208, , 
3282,13,177,208, , 
3283,21,177,208, , 
3284,15,177,208, , 
3285,5,177,208, , 
3286,14,177,209, , 
3287,15,177,209, , 
3288,5,177,209, , 
3289,14,177,209, , 
3290,6,177,209, , 
3291,4,177,209, , 
3292,18,177,209, , 
3293,12,178,209, , 
3294,19,178,209, , 
3295,16,178,209, , 
3296,5,178,210, , 
3297,22,178,210, , 
3298,15,178,210, , 
3299,12,178,210, , 
3300,3,178,210, , 
3301,3,178,210, , 
3302,12,178,210, , 
3303,13,178,210, , 
3304,2,178,210, , 
3305,15,178,210, , 
3306,12,178,210, , 
3307,12,178,210, , 
3308,13,178,210, , 
3309,19,178,210, , 
3310,16,178,210, , 
3311,5,178,211, , 
3312,3,179,211, , 
3313,7,179,211, , 
3314,10,179,211, , 
3315,12,179,211, , 
3316,12,179,211, , 
3317,3,179,211, , 
3318,12,179,211, , 
3319,12,179,211, , 
3320,12,179,211, , 
3321,13,179,211, , 
3322,19,179,211, , 
3323,15,179,211, , 
3324,5,179,211, , 
3325,5,179,211, , 
3326,5,179,212, , 
3327,10,179,212, , 
3328,3,179,212, , 
3329,12,179,212, , 
3330,13,179,212, , 
3331,2,179,212, , 
3332,1,179,212, , 
3333,3,180,212, , 
3334,7,180,212, , 
3335,1,180,212, , 
3336,14,180,212, , 
3337,6,180,212, , 
3338,17,180,212, , 
3339,16,180,212, , 
3340,14,180,212, , 
3341,14,180,212, , 
3342,14,180,212, , 
3343,12,180,212, , 
3344,3,180,212, , 
3345,13,180,212, , 
3346,2,180,212, , 
3347,11,180,212, , 
3348,5,180,212, , 
3349,5,180,212, , 
3350,14,180,212, , 
3351,14,180,212, , 
3352,5,180,213, , 
3353,15,180,213, , 
3354,5,180,213, , 
3355,5,180,213, , 
3356,14,180,213, , 
3357,14,180,214, , 
3358,22,180,214, , 
3359,15,180,214, , 
3360,3,180,214, , 
3361,12,180,214, , 
3362,13,180,214, , 
3363,22,180,214, , 
3364,18,180,214, , 
3365,12,180,214, , 
3366,13,180,214, , 
3367,20,180,214, , 
3368,16,180,214, , 
3369,14,180,214, , 
3370,6,180,214, , 
3371,22,180,214, , 
3372,15,180,214, , 
3373,3,180,214, , 
3374,3,180,214, , 
3375,12,180,214, , 
3376,3,180,214, , 
3377,12,180,214, , 
3378,3,180,214, , 
3379,3,180,214, , 
3380,12,180,214, , 
3381,13,180,214, , 
3382,20,180,214, , 
3383,16,180,214, , 
3384,14,180,214, , 
3385,14,180,214, , 
3386,5,180,214, , 
3387,14,180,215, , 
3388,12,181,215, , 
3389,19,181,215, , 
3390,8,181,215, , 
3391,14,181,215, , 
3392,14,181,215, , 
3393,6,181,215, , 
3394,22,181,215, , 
3395,9,181,215, , 
3396,12,181,215, , 
3397,13,181,215, , 
3398,20,181,215, , 
3399,15,181,215, , 
3400,12,181,215, , 
3401,13,181,215, , 
3402,4,181,215, , 
3403,15,181,215, , 
3404,12,182,215, , 
3405,1,182,215, , 
3406,14,182,215, , 
3407,6,182,215, , 
3408,4,182,215, , 
3409,10,182,215, , 
3410,3,182,215, , 
3411,3,182,215, , 
3412,3,182,215, , 
3413,13,182,215, , 
3414,17,182,215, , 
3415,9,182,215, , 
3416,14,182,216, , 
3417,18,182,216, , 
3418,12,182,216, , 
3419,3,183,216, , 
3420,5,183,216, , 
3421,5,183,216, , 
3422,5,183,217, , 
3423,17,183,217, , 
3424,15,183,217, , 
3425,3,183,217, , 
3426,12,184,217, , 
3427,1,184,217, , 
3428,5,184,217, , 
3429,6,184,217, , 
3430,21,184,217, , 
3431,10,184,217, , 
3432,12,184,217, , 
3433,13,184,217, , 
3434,20,184,217, , 
3435,11,184,217, , 
3436,3,185,217, , 
3437,11,185,217, , 
3438,5,185,218, , 
3439,21,185,218, , 
3440,10,185,218, , 
3441,3,186,218, , 
3442,2,186,218, , 
3443,1,186,218, , 
3444,14,186,219, , 
3445,10,186,219, , 
3446,12,186,219, , 
3447,3,186,219, , 
3448,13,186,219, , 
3449,7,186,219, , 
3450,1,186,219, , 
3451,5,186,220, , 
3452,15,186,220, , 
3453,12,186,220, , 
3454,13,186,220, , 
3455,17,186,220, , 
3456,15,186,220, , 
3457,3,187,220, , 
3458,1,187,220, , 
3459,14,187,221, , 
3460,18,187,221, , 
3461,3,188,221, , 
3462,1,188,221, , 
3463,14,188,221, , 
3464,5,188,222, , 
3465,4,188,222, , 
3466,18,188,222, , 
3467,12,188,222, , 
3468,13,188,222, , 
3469,22,188,222, , 
3470,18,188,222, , 
3471,3,188,222, , 
3472,3,189,222, , 
3473,2,189,222, , 
3474,16,189,222, , 
3475,14,189,223, , 
3476,21,189,223, , 
3477,18,189,223, , 
3478,3,190,223, , 
3479,11,190,223, , 
3480,5,190,223, , 
3481,6,190,223, , 
3482,17,190,223, , 
3483,9,190,223, , 
3484,12,190,223, , 
3485,14,190,223, , 
3486,6,190,223, , 
3487,22,190,223, , 
3488,18,190,223, , 
3489,5,190,224, , 
3490,12,190,224, , 
3491,13,190,224, , 
3492,20,190,224, , 
3493,16,190,224, , 
3494,14,190,224, , 
3495,5,190,224, , 
3496,5,190,224, , 
3497,5,190,225, , 
3498,12,190,225, , 
3499,13,190,225, , 
3500,2,190,225, , 
3501,8,190,225, , 
3502,5,190,226, , 
3503,21,190,226, , 
3504,1,190,226, , 
3505,5,190,227, , 
3506,17,190,227, , 
3507,9,190,227, , 
3508,12,190,227, , 
3509,5,190,228, , 
3510,18,190,228, , 
3511,12,190,228, , 
3512,12,190,228, , 
3513,3,191,228, , 
3514,5,191,228, , 
3515,5,191,228, , 
3516,5,191,229, , 
3517,15,191,229, , 
3518,14,191,230, , 
3519,12,191,230, , 
3520,12,191,230, , 
3521,13,191,230, , 
3522,19,191,230, , 
3523,11,191,230, , 
3524,12,191,230, , 
3525,13,191,230, , 
3526,7,191,230, , 
3527,9,191,230, , 
3528,12,192,230, , 
3529,11,192,230, , 
3530,5,192,231, , 
3531,9,192,231, , 
3532,12,192,231, , 
3533,12,192,231, , 
3534,12,192,231, , 
3535,13,192,231, , 
3536,19,192,231, , 
3537,1,192,231, , 
3538,14,192,231, , 
3539,6,192,231, , 
3540,17,192,231, , 
3541,18,192,231, , 
3542,12,192,231, , 
3543,3,193,231, , 
3544,14,193,231, , 
3545,14,193,231, , 
3546,14,193,231, , 
3547,3,193,231, , 
3548,3,193,231, , 
3549,3,193,231, , 
3550,13,193,231, , 
3551,20,193,231, , 
3552,16,193,231, , 
3553,5,193,231, , 
3554,14,193,231, , 
3555,5,193,232, , 
3556,3,193,232, , 
3557,13,193,232, , 
3558,20,193,232, , 
3559,16,193,232, , 
3560,5,193,233, , 
3561,22,193,233, , 
3562,10,193,233, , 
3563,12,193,233, , 
3564,13,193,233, , 
3565,21,193,233, , 
3566,8,193,233, , 
3567,5,193,234, , 
3568,3,194,234, , 
3569,5,194,234, , 
3570,14,194,234, , 
3571,14,194,234, , 
3572,5,194,234, , 
3573,12,194,234, , 
3574,3,195,234, , 
3575,20,195,234, , 
3576,11,195,234, , 
3577,5,195,235, , 
3578,17,195,235, , 
3579,10,195,235, , 
3580,12,195,235, , 
3581,13,195,235, , 
3582,7,195,235, , 
3583,1,195,235, , 
3584,14,195,235, , 
3585,5,195,236, , 
3586,4,195,236, , 
3587,18,195,236, , 
3588,12,195,236, , 
3589,3,196,236, , 
3590,2,196,236, , 
3591,11,196,236, , 
3592,5,196,236, , 
3593,5,196,236, , 
3594,14,196,236, , 
3595,6,196,236, , 
3596,7,196,236, , 
3597,1,196,236, , 
3598,5,196,236, , 
3599,5,196,237, , 
3600,3,196,237, , 
3601,14,196,237, , 
3602,5,196,237, , 
3603,6,196,237, , 
3604,22,196,237, , 
3605,10,196,237, , 
3606,12,197,237, , 
3607,5,197,238, , 
3608,21,197,238, , 
3609,10,197,238, , 
3610,3,198,238, , 
3611,7,198,238, , 
3612,8,198,238, , 
3613,14,198,238, , 
3614,14,198,238, , 
3615,6,198,238, , 
3616,22,198,238, , 
3617,15,198,238, , 
3618,12,198,238, , 
3619,13,198,238, , 
3620,7,198,238, , 
3621,8,198,238, , 
3622,5,198,239, , 
3623,3,198,239, , 
3624,3,198,239, , 
3625,3,198,239, , 
3626,3,199,239, , 
3627,8,199,239, , 
3628,12,199,239, , 
3629,3,199,239, , 
3630,12,199,239, , 
3631,13,199,239, , 
3632,19,199,239, , 
3633,9,199,239, , 
3634,3,199,239, , 
3635,3,199,239, , 
3636,12,199,239, , 
3637,12,199,239, , 
3638,3,200,239, , 
3639,16,200,239, , 
3640,5,200,239, , 
3641,5,200,240, , 
3642,18,200,240, , 
3643,12,200,240, , 
3644,13,200,240, , 
3645,19,200,240, , 
3646,8,200,240, , 
3647,14,200,241, , 
3648,21,200,241, , 
3649,15,200,241, , 
3650,3,201,241, , 
3651,5,201,242, , 
3652,21,201,242, , 
3653,10,201,242, , 
3654,3,201,242, , 
3655,3,201,242, , 
3656,12,201,242, , 
3657,13,201,242, , 
3658,7,201,242, , 
3659,16,201,242, , 
3660,14,201,242, , 
3661,12,201,242, , 
3662,12,202,242, , 
3663,16,202,242, , 
3664,5,202,242, , 
3665,14,202,242, , 
3666,5,202,243, , 
3667,3,203,243, , 
3668,8,203,243, , 
3669,5,203,244, , 
3670,4,203,244, , 
3671,15,203,244, , 
3672,3,203,244, , 
3673,14,203,244, , 
3674,14,203,244, , 
3675,6,203,244, , 
3676,22,203,244, , 
3677,10,203,244, , 
3678,12,203,244, , 
3679,12,203,244, , 
3680,13,203,244, , 
3681,2,203,244, , 
3682,8,203,244, , 
3683,5,203,245, , 
3684,21,203,245, , 
3685,10,203,245, , 
3686,12,203,245, , 
3687,12,203,245, , 
3688,12,204,245, , 
3689,5,204,246, , 
3690,22,204,246, , 
3691,10,204,246, , 
3692,12,204,246, , 
3693,12,205,246, , 
3694,16,205,246, , 
3695,3,205,246, , 
3696,3,206,246, , 
3697,19,206,246, , 
3698,8,206,246, , 
3699,5,206,246, , 
3700,14,206,246, , 
3701,6,206,246, , 
3702,22,206,246, , 
3703,11,206,246, , 
3704,5,206,247, , 
3705,4,206,247, , 
3706,10,206,247, , 
3707,3,206,247, , 
3708,3,207,247, , 
3709,7,207,247, , 
3710,11,207,247, , 
3711,12,207,247, , 
3712,13,207,247, , 
3713,19,207,247, , 
3714,11,207,247, , 
3715,5,207,247, , 
3716,5,207,248, , 
3717,3,207,248, , 
3718,5,207,248, , 
3719,6,207,248, , 
3720,17,207,248, , 
3721,18,207,248, , 
3722,12,207,248, , 
3723,12,207,248, , 
3724,14,207,248, , 
3725,6,207,248, , 
3726,4,207,248, , 
3727,9,207,248, , 
3728,12,207,248, , 
3729,13,207,248, , 
3730,20,207,248, , 
3731,11,207,248, , 
3732,5,207,248, , 
3733,5,207,249, , 
3734,3,207,249, , 
3735,12,207,249, , 
3736,13,207,249, , 
3737,7,207,249, , 
3738,11,207,249, , 
3739,5,207,249, , 
3740,5,207,250, , 
3741,15,207,250, , 
3742,12,207,250, , 
3743,3,207,250, , 
3744,12,207,250, , 
3745,12,207,250, , 
3746,13,207,250, , 
3747,20,207,250, , 
3748,11,207,250, , 
3749,5,207,250, , 
3750,14,207,250, , 
3751,6,207,250, , 
3752,17,207,250, , 
3753,9,207,250, , 
3754,3,207,250, , 
3755,3,207,250, , 
3756,3,208,250, , 
3757,5,208,250, , 
3758,5,208,250, , 
3759,14,208,250, , 
3760,6,208,250, , 
3761,21,208,250, , 
3762,10,208,250, , 
3763,12,208,250, , 
3764,12,208,250, , 
3765,13,208,250, , 
3766,7,208,250, , 
3767,11,208,250, , 
3768,5,208,250, , 
3769,14,208,250, , 
3770,6,208,250, , 
3771,21,208,250, , 
3772,18,208,250, , 
3773,3,209,250, , 
3774,7,209,250, , 
3775,16,209,250, , 
3776,5,209,250, , 
3777,3,209,250, , 
3778,3,210,250, , 
3779,5,210,250, , 
3780,6,210,250, , 
3781,22,210,250, , 
3782,9,210,250, , 
3783,12,211,250, , 
3784,5,211,250, , 
3785,14,211,250, , 
3786,6,211,250, , 
3787,22,211,250, , 
3788,9,211,250, , 
3789,12,211,250, , 
3790,3,212,250, , 
3791,2,212,250, , 
3792,8,212,250, , 
3793,14,212,250, , 
3794,6,212,250, , 
3795,22,212,250, , 
3796,8,212,250, , 
3797,14,212,250, , 
3798,3,212,250, , 
3799,12,212,250, , 
3800,13,212,250, , 
3801,19,212,250, , 
3802,8,212,250, , 
3803,14,212,250, , 
3804,6,212,250, , 
3805,4,212,250, , 
3806,9,212,250, , 
3807,12,212,250, , 
3808,3,212,250, , 
3809,5,212,250, , 
3810,14,212,250, , 
3811,12,212,250, , 
3812,3,212,250, , 
3813,14,212,250, , 
3814,6,212,250, , 
3815,20,212,250, , 
3816,16,212,250, , 
3817,14,212,250, , 
3818,6,212,250, , 
3819,21,212,250, , 
3820,9,212,250, , 
3821,12,212,250, , 
3822,12,212,250, , 
3823,13,212,250, , 
3824,7,212,250, , 
3825,8,212,250, , 
3826,5,212,250, , 
3827,14,212,250, , 
3828,14,212,250, , 
3829,6,212,250, , 
3830,7,212,250, , 
3831,8,212,250, , 
3832,14,212,250, , 
3833,6,212,250, , 
3834,4,212,250, , 
3835,18,212,250, , 
3836,12,212,250, , 
3837,3,213,250, , 
3838,11,213,250, , 
3839,14,213,250, , 
3840,6,213,250, , 
3841,21,213,250, , 
3842,9,213,250, , 
3843,12,213,250, , 
3844,3,214,250, , 
3845,5,214,251, , 
3846,10,214,251, , 
3847,3,215,251, , 
3848,1,215,251, , 
3849,14,215,251, , 
3850,5,215,252, , 
3851,9,215,252, , 
3852,12,215,252, , 
3853,13,215,252, , 
3854,19,215,252, , 
3855,15,215,252, , 
3856,12,215,252, , 
3857,13,215,252, , 
3858,2,215,252, , 
3859,9,215,252, , 
3860,12,215,252, , 
3861,3,215,252, , 
3862,12,215,252, , 
3863,3,215,252, , 
3864,3,215,252, , 
3865,3,216,252, , 
3866,7,216,252, , 
3867,16,216,252, , 
3868,14,216,252, , 
3869,14,216,252, , 
3870,14,216,252, , 
3871,5,216,252, , 
3872,5,216,253, , 
3873,15,216,253, , 
3874,3,216,253, , 
3875,12,216,253, , 
3876,3,216,253, , 
3877,13,216,253, , 
3878,19,216,253, , 
3879,1,216,253, , 
3880,14,216,253, , 
3881,5,216,254, , 
3882,12,216,254, , 
3883,12,216,254, , 
3884,3,216,254, , 
3885,14,216,254, , 
3886,6,216,254, , 
3887,22,216,254, , 
3888,18,216,254, , 
3889,12,216,254, , 
3890,13,216,254, , 
3891,20,216,254, , 
3892,8,216,254, , 
3893,14,216,254, , 
3894,5,216,255, , 
3895,4,216,255, , 
3896,15,216,255, , 
3897,3,216,255, , 
3898,12,216,255, , 
3899,13,216,255, , 
3900,7,216,255, , 
3901,8,216,255, , 
3902,14,216,255, , 
3903,14,216,255, , 
3904,5,216,255, , 
3905,14,216,255, , 
3906,6,216,255, , 
3907,22,216,255, , 
3908,8,216,255, , 
3909,14,216,255, , 
3910,6,216,255, , 
3911,21,216,255, , 
3912,10,216,255, , 
3913,12,216,255, , 
3914,5,216,256, , 
3915,3,216,256, , 
3916,3,216,256, , 
3917,13,216,256, , 
3918,20,216,256, , 
3919,11,216,256, , 
3920,5,216,257, , 
3921,18,216,257, , 
3922,3,217,257, , 
3923,8,217,257, , 
3924,5,217,258, , 
3925,18,217,258, , 
3926,3,217,258, , 
3927,3,217,258, , 
3928,12,217,258, , 
3929,12,217,258, , 
3930,13,217,258, , 
3931,2,217,258, , 
3932,1,217,258, , 
3933,5,217,258, , 
3934,14,217,258, , 
3935,5,217,258, , 
3936,14,217,259, , 
3937,21,217,259, , 
3938,9,217,259, , 
3939,3,217,259, , 
3940,3,217,259, , 
3941,12,217,259, , 
3942,14,217,259, , 
3943,14,217,259, , 
3944,12,217,259, , 
3945,3,217,259, , 
3946,3,217,259, , 
3947,13,217,259, , 
3948,7,217,259, , 
3949,11,217,259, , 
3950,14,217,259, , 
3951,6,217,259, , 
3952,22,217,259, , 
3953,15,217,259, , 
3954,5,217,260, , 
3955,22,217,260, , 
3956,9,217,260, , 
3957,12,217,260, , 
3958,13,217,260, , 
3959,19,217,260, , 
3960,1,217,260, , 
3961,5,217,261, , 
3962,10,217,261, , 
3963,14,217,261, , 
3964,14,217,261, , 
3965,6,217,261, , 
3966,22,217,261, , 
3967,15,217,261, , 
3968,3,217,261, , 
3969,13,217,261, , 
3970,7,217,261, , 
3971,8,217,261, , 
3972,5,217,262, , 
3973,3,218,262, , 
3974,5,218,262, , 
3975,12,218,262, , 
3976,13,218,262, , 
3977,2,218,262, , 
3978,16,218,262, , 
3979,5,218,263, , 
3980,18,218,263, , 
3981,12,218,263, , 
3982,3,218,263, , 
3983,3,219,263, , 
3984,7,219,263, , 
3985,8,219,263, , 
3986,5,219,263, , 
3987,6,219,263, , 
3988,7,219,263, , 
3989,16,219,263, , 
3990,14,219,263, , 
3991,14,219,263, , 
3992,6,219,263, , 
3993,17,219,263, , 
3994,10,219,263, , 
3995,3,219,263, , 
3996,3,219,263, , 
3997,12,220,263, , 
3998,16,220,263, , 
3999,5,220,263, , 
4000,6,220,263, , 
4001,4,220,263, , 
4002,9,220,263, , 
4003,3,220,263, , 
4004,13,220,263, , 
4005,7,220,263, , 
4006,1,220,263, , 
4007,14,220,263, , 
4008,5,220,263, , 
4009,5,220,263, , 
4010,6,220,263, , 
4011,17,220,263, , 
4012,9,220,263, , 
4013,12,220,263, , 
4014,13,220,263, , 
4015,7,220,263, , 
4016,11,220,263, , 
4017,5,220,263, , 
4018,14,220,263, , 
4019,6,220,263, , 
4020,22,220,263, , 
4021,18,220,263, , 
4022,12,220,263, , 
4023,13,220,263, , 
4024,2,220,263, , 
4025,15,220,263, , 
4026,3,221,263, , 
4027,16,221,263, , 
4028,14,221,263, , 
4029,14,221,263, , 
4030,5,221,263, , 
4031,5,221,264, , 
4032,10,221,264, , 
4033,12,221,264, , 
4034,5,221,264, , 
4035,5,221,265, , 
4036,4,221,265, , 
4037,18,221,265, , 
4038,3,221,265, , 
4039,3,221,265, , 
4040,13,221,265, , 
4041,7,221,265, , 
4042,1,221,265, , 
4043,14,221,265, , 
4044,14,221,265, , 
4045,6,221,265, , 
4046,22,221,265, , 
4047,18,221,265, , 
4048,12,221,265, , 
4049,13,221,265, , 
4050,19,221,265, , 
4051,8,221,265, , 
4052,5,221,265, , 
4053,5,221,265, , 
4054,14,221,266, , 
4055,15,221,266, , 
4056,5,221,266, , 
4057,14,221,266, , 
4058,14,221,266, , 
4059,14,221,266, , 
4060,6,221,266, , 
4061,4,221,266, , 
4062,16,221,266, , 
4063,5,221,267, , 
4064,9,221,267, , 
4065,3,222,267, , 
4066,1,222,267, , 
4067,14,222,267, , 
4068,5,222,267, , 
4069,5,222,267, , 
4070,6,222,267, , 
4071,17,222,267, , 
4072,10,222,267, , 
4073,3,223,267, , 
4074,2,223,267, , 
4075,1,223,267, , 
4076,5,223,268, , 
4077,9,223,268, , 
4078,5,223,268, , 
4079,6,223,268, , 
4080,20,223,268, , 
4081,8,223,268, , 
4082,3,223,268, , 
4083,13,223,268, , 
4084,7,223,268, , 
4085,11,223,268, , 
4086,3,224,268, , 
4087,8,224,268, , 
4088,5,224,269, , 
4089,15,224,269, , 
4090,12,225,269, , 
4091,11,225,269, , 
4092,5,225,269, , 
4093,14,225,269, , 
4094,5,225,269, , 
4095,14,225,270, , 
4096,10,225,270, , 
4097,12,225,270, , 
4098,13,225,270, , 
4099,20,225,270, , 
4100,1,225,270, , 
4101,14,225,270, , 
4102,6,225,270, , 
4103,21,225,270, , 
4104,9,225,270, , 
4105,12,225,270, , 
4106,3,225,270, , 
4107,13,225,270, , 
4108,7,225,270, , 
4109,8,225,270, , 
4110,5,225,270, , 
4111,5,225,270, , 
4112,5,225,271, , 
4113,15,225,271, , 
4114,12,226,271, , 
4115,14,226,271, , 
4116,6,226,271, , 
4117,21,226,271, , 
4118,10,226,271, , 
4119,3,226,271, , 
4120,3,226,271, , 
4121,13,226,271, , 
4122,20,226,271, , 
4123,16,226,271, , 
4124,5,226,271, , 
4125,14,226,271, , 
4126,14,226,271, , 
4127,14,226,271, , 
4128,6,226,271, , 
4129,17,226,271, , 
4130,18,226,271, , 
4131,14,226,271, , 
4132,14,226,271, , 
4133,5,226,272, , 
4134,18,226,272, , 
4135,12,226,272, , 
4136,12,226,272, , 
4137,14,226,272, , 
4138,5,226,272, , 
4139,5,226,272, , 
4140,14,226,272, , 
4141,6,226,272, , 
4142,4,226,272, , 
4143,15,226,272, , 
4144,12,226,272, , 
4145,3,227,272, , 
4146,14,227,272, , 
4147,5,227,273, , 
4148,10,227,273, , 
4149,12,227,273, , 
4150,13,227,273, , 
4151,19,227,273, , 
4152,9,227,273, , 
4153,3,228,273, , 
4154,5,228,273, , 
4155,14,228,273, , 
4156,6,228,273, , 
4157,21,228,273, , 
4158,10,228,273, , 
4159,3,229,273, , 
4160,19,229,273, , 
4161,1,229,273, , 
4162,5,229,274, , 
4163,15,229,274, , 
4164,3,229,274, , 
4165,12,229,274, , 
4166,3,229,274, , 
4167,5,229,274, , 
4168,14,229,274, , 
4169,5,229,275, , 
4170,4,229,275, , 
4171,9,229,275, , 
4172,12,229,275, , 
4173,13,229,275, , 
4174,2,229,275, , 
4175,16,229,275, , 
4176,14,229,276, , 
4177,3,229,276, , 
4178,3,230,276, , 
4179,14,230,276, , 
4180,5,230,276, , 
4181,14,230,276, , 
4182,5,230,276, , 
4183,14,230,276, , 
4184,14,230,276, , 
4185,6,230,276, , 
4186,17,230,276, , 
4187,18,230,276, , 
4188,14,230,276, , 
4189,5,230,277, , 
4190,18,230,277, , 
4191,12,230,277, , 
4192,13,230,277, , 
4193,2,230,277, , 
4194,8,230,277, , 
4195,5,230,278, , 
4196,18,230,278, , 
4197,12,230,278, , 
4198,3,230,278, , 
4199,13,230,278, , 
4200,19,230,278, , 
4201,8,230,278, , 
4202,14,230,278, , 
4203,6,230,278, , 
4204,17,230,278, , 
4205,11,230,278, , 
4206,14,230,278, , 
4207,5,230,278, , 
4208,14,230,278, , 
4209,6,230,278, , 
4210,20,230,278, , 
4211,11,230,278, , 
4212,14,230,278, , 
4213,14,230,278, , 
4214,6,230,278, , 
4215,17,230,278, , 
4216,18,230,278, , 
4217,3,231,278, , 
4218,5,231,278, , 
4219,14,231,278, , 
4220,14,231,278, , 
4221,14,231,278, , 
4222,6,231,278, , 
4223,22,231,278, , 
4224,15,231,278, , 
4225,12,231,278, , 
4226,13,231,278, , 
4227,7,231,278, , 
4228,16,231,278, , 
4229,5,231,278, , 
4230,14,231,278, , 
4231,5,231,279, , 
4232,22,231,279, , 
4233,16,231,279, , 
4234,5,231,280, , 
4235,12,231,280, , 
4236,3,231,280, , 
4237,3,232,280, , 
4238,2,232,280, , 
4239,16,232,280, , 
4240,5,232,280, , 
4241,6,232,280, , 
4242,21,232,280, , 
4243,9,232,280, , 
4244,12,232,280, , 
4245,3,232,280, , 
4246,3,232,280, , 
4247,12,232,280, , 
4248,13,232,280, , 
4249,19,232,280, , 
4250,16,232,280, , 
4251,5,232,280, , 
4252,6,232,280, , 
4253,22,232,280, , 
4254,9,232,280, , 
4255,12,232,280, , 
4256,13,232,280, , 
4257,19,232,280, , 
4258,11,232,280, , 
4259,14,232,280, , 
4260,5,232,280, , 
4261,6,232,280, , 
4262,19,232,280, , 
4263,11,232,280, , 
4264,14,232,281, , 
4265,3,233,281, , 
4266,2,233,281, , 
4267,8,233,281, , 
4268,14,233,281, , 
4269,14,233,281, , 
4270,6,233,281, , 
4271,22,233,281, , 
4272,15,233,281, , 
4273,3,234,281, , 
4274,7,234,281, , 
4275,16,234,281, , 
4276,12,234,281, , 
4277,3,235,281, , 
4278,11,235,281, , 
4279,14,235,281, , 
4280,3,235,281, , 
4281,3,236,281, , 
4282,7,236,281, , 
4283,1,236,281, , 
4284,5,236,282, , 
4285,3,236,282, , 
4286,14,236,282, , 
4287,14,236,282, , 
4288,14,236,282, , 
4289,6,236,282, , 
4290,17,236,282, , 
4291,10,236,282, , 
4292,12,236,282, , 
4293,12,236,282, , 
4294,13,236,282, , 
4295,7,236,282, , 
4296,8,236,282, , 
4297,14,236,282, , 
4298,6,236,282, , 
4299,4,236,282, , 
4300,18,236,282, , 
4301,5,236,282, , 
4302,14,236,283, , 
4303,3,237,283, , 
4304,2,237,283, , 
4305,9,237,283, , 
4306,5,237,284, , 
4307,4,237,284, , 
4308,9,237,284, , 
4309,3,238,284, , 
4310,7,238,284, , 
4311,11,238,284, , 
4312,5,238,284, , 
4313,14,238,284, , 
4314,6,238,284, , 
4315,4,238,284, , 
4316,15,238,284, , 
4317,12,238,284, , 
4318,12,238,284, , 
4319,12,238,284, , 
4320,12,238,284, , 
4321,12,238,284, , 
4322,3,238,284, , 
4323,3,239,284, , 
4324,8,239,284, , 
4325,5,239,284, , 
4326,5,239,284, , 
4327,14,239,284, , 
4328,6,239,284, , 
4329,21,239,284, , 
4330,9,239,284, , 
4331,12,239,284, , 
4332,3,239,284, , 
4333,12,239,284, , 
4334,13,239,284, , 
4335,20,239,284, , 
4336,11,239,284, , 
4337,3,239,284, , 
4338,3,239,284, , 
4339,3,239,284, , 
4340,3,239,284, , 
4341,3,239,284, , 
4342,12,239,284, , 
4343,13,239,284, , 
4344,2,239,284, , 
4345,11,239,284, , 
4346,5,239,284, , 
4347,14,239,285, , 
4348,3,239,285, , 
4349,13,239,285, , 
4350,4,239,285, , 
4351,15,239,285, , 
4352,3,240,285, , 
4353,11,240,285, , 
4354,5,240,285, , 
4355,5,240,285, , 
4356,3,241,285, , 
4357,20,241,285, , 
4358,8,241,285, , 
4359,5,241,285, , 
4360,5,241,286, , 
4361,21,241,286, , 
4362,9,241,286, , 
4363,3,242,286, , 
4364,11,242,286, , 
4365,14,242,286, , 
4366,6,242,286, , 
4367,2,242,286, , 
4368,9,242,286, , 
4369,5,242,286, , 
4370,14,242,287, , 
4371,22,242,287, , 
4372,18,242,287, , 
4373,3,243,287, , 
4374,20,243,287, , 
4375,1,243,287, , 
4376,5,243,288, , 
4377,22,243,288, , 
4378,15,243,288, , 
4379,3,244,288, , 
4380,1,244,288, , 
4381,14,244,288, , 
4382,6,244,288, , 
4383,17,244,288, , 
4384,10,244,288, , 
4385,5,244,289, , 
4386,9,244,289, , 
4387,12,244,289, , 
4388,3,245,289, , 
4389,2,245,289, , 
4390,1,245,289, , 
4391,14,245,289, , 
4392,6,245,289, , 
4393,17,245,289, , 
4394,9,245,289, , 
4395,3,245,289, , 
4396,3,245,289, , 
4397,12,245,289, , 
4398,14,245,289, , 
4399,12,245,289, , 
4400,13,245,289, , 
4401,20,245,289, , 
4402,1,245,289, , 
4403,5,245,289, , 
4404,14,245,289, , 
4405,6,245,289, , 
