Time,jersey_number,TeamA_Goals,TeamB_Goals,Team,numberGoals
4479,14,249,293,B, 
4480,21,249,293,B, 
4481,9,249,293,B, 
4482,3,249,293,A, 
4483,3,249,293,A, 
4484,3,249,293,A, 
4485,13,249,293,A, 
4486,7,249,293,B, 
4487,9,249,293,B, 
4488,3,250,293,A, 
4489,7,250,293,B, 
4490,8,250,293,B, 
4491,12,250,293,A, 
4492,13,250,293,A, 
4493,20,250,293,B, 
4494,8,250,293,B, 
4495,5,250,293,B, 
4496,6,250,293,B, 
4497,22,250,293,B, 
4498,18,250,293,B, 
4499,3,251,293,A, 
4500,1,251,293,B, 
4501,12,251,293,A, 
4502,13,251,293,A, 
4503,2,251,293,B, 
4504,1,251,293,B, 
4505,14,251,293,B, 
4506,6,251,293,B, 
4507,4,251,293,B, 
4508,18,251,293,B, 
4509,14,251,293,B, 
4510,6,251,293,B, 
4511,17,251,293,B, 
4512,9,251,293,B, 
4513,3,251,293,A, 
4514,3,251,293,A, 
4515,12,251,293,A, 
4516,13,251,293,A, 
4517,19,251,293,B, 
4518,11,251,293,B, 
4519,5,251,293,B, 
4520,3,252,293,A, 
4521,19,252,293,B, 
4522,1,252,293,B, 
4523,5,252,293,B, 
4524,14,252,293,B, 
4525,5,252,293,B, 
4526,5,252,293,B, 
4527,5,252,294,B, 
4528,9,252,294,B, 
4529,14,252,294,B, 
4530,6,252,294,B, 
4531,20,252,294,B, 
4532,16,252,294,B, 
4533,14,252,294,B, 
4534,5,252,295,B, 
4535,12,252,295,A, 
4536,3,252,295,A, 
4537,12,252,295,A, 
4538,13,252,295,A, 
4539,7,252,295,B, 
4540,1,252,295,B, 
4541,14,252,295,B, 
4542,5,252,295,B, 
4543,14,252,295,B, 
4544,6,252,295,B, 
4545,17,252,295,B, 
4546,18,252,295,B, 
4547,12,252,295,A, 
4548,12,252,295,A, 
4549,13,252,295,A, 
4550,19,252,295,B, 
4551,1,252,295,B, 
4552,5,252,296,B, 
4553,22,252,296,B, 
4554,10,252,296,B, 
4555,5,252,297,B, 
4556,12,253,297,A, 
4557,14,253,297,B, 
4558,6,253,297,B, 
4559,22,253,297,B, 
4560,18,253,297,B, 
4561,12,253,297,A, 
4562,3,253,297,A, 
4563,12,253,297,A, 
4564,13,253,297,A, 
4565,20,253,297,B, 
4566,11,253,297,B, 
4567,14,253,297,B, 
4568,6,253,297,B, 
4569,7,253,297,B, 
4570,10,253,297,B, 
4571,12,253,297,A, 
4572,12,253,297,A, 
4573,12,253,297,A, 
4574,12,253,297,A, 
4575,13,253,297,A, 
4576,19,253,297,B, 
4577,1,253,297,B, 
4578,5,253,297,B, 
4579,5,253,297,B, 
4580,5,253,298,B, 
4581,17,253,298,B, 
4582,15,253,298,B, 
4583,12,253,298,A, 
4584,14,253,298,B, 
4585,5,253,299,B, 
4586,18,253,299,B, 
4587,14,253,299,B, 
4588,6,253,299,B, 
4589,4,253,299,B, 
4590,15,253,299,B, 
4591,12,253,299,A, 
4592,13,253,299,A, 
4593,2,253,299,B, 
4594,16,253,299,B, 
4595,5,253,300,B, 
4596,4,253,300,B, 
4597,9,253,300,B, 
4598,12,253,300,A, 
4599,13,253,300,A, 
4600,7,253,300,B, 
4601,1,253,300,B, 
4602,14,253,300,B, 
4603,5,253,300,B, 
4604,14,253,300,B, 
4605,6,253,300,B, 
4606,4,253,300,B, 
4607,16,253,300,B, 
4608,14,253,300,B, 
4609,5,253,300,B, 
4610,5,253,301,B, 
4611,22,253,301,B, 
4612,15,253,301,B, 
4613,12,253,301,A, 
4614,12,253,301,A, 
4615,12,253,301,A, 
4616,13,253,301,A, 
4617,2,253,301,B, 
4618,1,253,301,B, 
4619,5,253,301,B, 
4620,14,253,301,B, 
4621,6,253,301,B, 
4622,22,253,301,B, 
4623,10,253,301,B, 
4624,12,253,301,A, 
4625,3,254,301,A, 
4626,16,254,301,B, 
4627,14,254,301,B, 
4628,14,254,301,B, 
4629,14,254,301,B, 
4630,3,255,301,A, 
4631,8,255,301,B, 
4632,14,255,301,B, 
4633,14,255,301,B, 
4634,6,255,301,B, 
4635,21,255,301,B, 
4636,9,255,301,B, 
4637,3,255,301,A, 
4638,12,255,301,A, 
4639,3,255,301,A, 
4640,3,256,301,A, 
4641,7,256,301,B, 
4642,16,256,301,B, 
4643,12,256,301,A, 
4644,13,256,301,A, 
4645,2,256,301,B, 
4646,1,256,301,B, 
4647,5,256,302,B, 
4648,18,256,302,B, 
4649,5,256,302,B, 
4650,5,256,302,B, 
4651,14,256,302,B, 
4652,5,256,302,B, 
4653,14,256,302,B, 
4654,14,256,302,B, 
4655,6,256,302,B, 
4656,21,256,302,B, 
4657,15,256,302,B, 
4658,12,256,302,A, 
4659,13,256,302,A, 
4660,19,256,302,B, 
4661,10,256,302,B, 
4662,3,256,302,A, 
4663,3,256,302,A, 
4664,3,257,302,A, 
4665,8,257,302,B, 
4666,14,257,302,B, 
4667,6,257,302,B, 
4668,4,257,302,B, 
4669,15,257,302,B, 
4670,12,257,302,A, 
4671,12,257,302,A, 
4672,13,257,302,A, 
4673,19,257,302,B, 
4674,8,257,302,B, 
4675,5,257,303,B, 
4676,12,257,303,A, 
4677,3,258,303,A, 
4678,16,258,303,B, 
4679,14,258,304,B, 
4680,10,258,304,B, 
4681,12,258,304,A, 
4682,12,258,304,A, 
4683,13,258,304,A, 
4684,2,258,304,B, 
4685,8,258,304,B, 
4686,14,258,304,B, 
4687,6,258,304,B, 
4688,22,258,304,B, 
4689,18,258,304,B, 
4690,3,258,304,A, 
4691,3,258,304,A, 
4692,12,259,304,A, 
4693,1,259,304,B, 
4694,5,259,304,B, 
4695,6,259,304,B, 
4696,22,259,304,B, 
4697,10,259,304,B, 
4698,12,259,304,A, 
4699,14,259,304,B, 
4700,14,259,304,B, 
4701,6,259,304,B, 
4702,7,259,304,B, 
4703,11,259,304,B, 
4704,5,259,304,B, 
4705,14,259,304,B, 
4706,5,259,304,B, 
4707,5,259,305,B, 
4708,22,259,305,B, 
4709,18,259,305,B, 
4710,12,259,305,A, 
4711,3,259,305,A, 
4712,13,259,305,A, 
4713,2,259,305,B, 
4714,16,259,305,B, 
4715,14,259,306,B, 
4716,15,259,306,B, 
4717,3,259,306,A, 
4718,12,260,306,A, 
4719,5,260,306,B, 
4720,14,260,306,B, 
4721,6,260,306,B, 
4722,4,260,306,B, 
4723,9,260,306,B, 
4724,3,261,306,A, 
4725,5,261,306,B, 
4726,5,261,306,B, 
4727,5,261,307,B, 
4728,4,261,307,B, 
4729,10,261,307,B, 
4730,3,262,307,A, 
4731,20,262,307,B, 
4732,18,262,307,B, 
4733,12,262,307,A, 
4734,13,262,307,A, 
4735,7,262,307,B, 
4736,16,262,307,B, 
4737,14,262,307,B, 
4738,14,262,307,B, 
4739,5,262,308,B, 
4740,21,262,308,B, 
4741,10,262,308,B, 
4742,12,262,308,A, 
4743,13,262,308,A, 
4744,2,262,308,B, 
4745,1,262,308,B, 
4746,14,262,308,B, 
4747,6,262,308,B, 
4748,22,262,308,B, 
4749,10,262,308,B, 
4750,12,262,308,A, 
4751,5,262,309,B, 
4752,12,262,309,A, 
4753,3,262,309,A, 
4754,3,262,309,A, 
4755,13,262,309,A, 
4756,2,262,309,B, 
4757,16,262,309,B, 
4758,12,263,309,A, 
4759,8,263,309,B, 
4760,14,263,309,B, 
4761,5,263,310,B, 
4762,4,263,310,B, 
4763,15,263,310,B, 
4764,12,263,310,A, 
4765,12,263,310,A, 
4766,5,263,311,B, 
4767,9,263,311,B, 
4768,3,263,311,A, 
4769,3,264,311,A, 
4770,16,264,311,B, 
4771,12,264,311,A, 
4772,13,264,311,A, 
4773,7,264,311,B, 
4774,1,264,311,B, 
4775,14,264,311,B, 
4776,6,264,311,B, 
4777,17,264,311,B, 
4778,18,264,311,B, 
4779,12,264,311,A, 
4780,13,264,311,A, 
4781,2,264,311,B, 
4782,11,264,311,B, 
4783,5,264,312,B, 
4784,17,264,312,B, 
4785,15,264,312,B, 
4786,12,264,312,A, 
4787,3,264,312,A, 
4788,12,264,312,A, 
4789,3,264,312,A, 
4790,3,264,312,A, 
4791,12,264,312,A, 
4792,3,264,312,A, 
4793,12,264,312,A, 
4794,12,264,312,A, 
4795,3,264,312,A, 
4796,3,264,312,A, 
4797,13,264,312,A, 
4798,2,264,312,B, 
4799,1,264,312,B, 
4800,14,264,312,B, 
4801,5,264,312,B, 
4802,14,264,312,B, 
4803,5,264,313,B, 
4804,4,264,313,B, 
4805,15,264,313,B, 
4806,12,264,313,A, 
4807,12,264,313,A, 
4808,13,264,313,A, 
4809,17,264,313,B, 
4810,10,264,313,B, 
4811,5,264,314,B, 
4812,10,264,314,B, 
4813,3,264,314,A, 
4814,12,264,314,A, 
4815,3,264,314,A, 
4816,12,264,314,A, 
4817,13,264,314,A, 
4818,2,264,314,B, 
4819,10,264,314,B, 
4820,3,264,314,A, 
4821,12,264,314,A, 
4822,12,264,314,A, 
4823,13,264,314,A, 
4824,7,264,314,B, 
4825,16,264,314,B, 
4826,5,264,314,B, 
4827,6,264,314,B, 
4828,4,264,314,B, 
4829,18,264,314,B, 
4830,12,264,314,A, 
4831,3,265,314,A, 
4832,5,265,314,B, 
4833,5,265,314,B, 
4834,5,265,314,B, 
4835,14,265,314,B, 
4836,6,265,314,B, 
4837,20,265,314,B, 
4838,8,265,314,B, 
4839,14,265,315,B, 
4840,10,265,315,B, 
4841,3,266,315,A, 
4842,14,266,315,B, 
4843,3,267,315,A, 
4844,2,267,315,B, 
4845,16,267,315,B, 
4846,5,267,315,B, 
4847,6,267,315,B, 
4848,22,267,315,B, 
4849,9,267,315,B, 
4850,3,268,315,A, 
4851,7,268,315,B, 
4852,11,268,315,B, 
4853,14,268,315,B, 
4854,14,268,315,B, 
4855,5,268,316,B, 
4856,12,269,316,A, 
4857,7,269,316,B, 
4858,1,269,316,B, 
4859,14,269,316,B, 
4860,6,269,316,B, 
4861,22,269,316,B, 
4862,10,269,316,B, 
4863,12,269,316,A, 
4864,13,269,316,A, 
4865,2,269,316,B, 
4866,1,269,316,B, 
4867,12,269,316,A, 
4868,13,269,316,A, 
4869,7,269,316,B, 
4870,16,269,316,B, 
4871,14,269,316,B, 
4872,6,269,316,B, 
4873,17,269,316,B, 
4874,18,269,316,B, 
4875,12,269,316,A, 
4876,12,269,316,A, 
4877,12,269,316,A, 
4878,13,269,316,A, 
4879,7,269,316,B, 
4880,11,269,316,B, 
4881,14,269,316,B, 
4882,6,269,316,B, 
4883,17,269,316,B, 
4884,10,269,316,B, 
4885,3,269,316,A, 
4886,13,269,316,A, 
4887,7,269,316,B, 
4888,1,269,316,B, 
4889,14,269,316,B, 
4890,6,269,316,B, 
4891,4,269,316,B, 
4892,18,269,316,B, 
4893,12,269,316,A, 
4894,12,269,316,A, 
4895,12,269,316,A, 
4896,13,269,316,A, 
4897,19,269,316,B, 
4898,1,269,316,B, 
4899,14,269,316,B, 
4900,3,270,316,A, 
4901,14,270,316,B, 
4902,6,270,316,B, 
4903,17,270,316,B, 
4904,10,270,316,B, 
4905,3,270,316,A, 
4906,12,271,316,A, 
4907,8,271,316,B, 
4908,3,272,316,A, 
4909,7,272,316,B, 
4910,15,272,316,B, 
4911,3,272,316,A, 
4912,12,272,316,A, 
4913,12,272,316,A, 
4914,13,272,316,A, 
4915,19,272,316,B, 
4916,8,272,316,B, 
4917,5,272,317,B, 
4918,4,272,317,B, 
4919,15,272,317,B, 
4920,3,273,317,A, 
4921,2,273,317,B, 
4922,8,273,317,B, 
4923,3,273,317,A, 
4924,12,273,317,A, 
4925,13,273,317,A, 
4926,7,273,317,B, 
4927,16,273,317,B, 
4928,14,273,317,B, 
4929,3,274,317,A, 
4930,11,274,317,B, 
4931,5,274,318,B, 
4932,21,274,318,B, 
4933,15,274,318,B, 
4934,12,274,318,A, 
4935,13,274,318,A, 
4936,7,274,318,B, 
4937,15,274,318,B, 
4938,12,274,318,A, 
4939,13,274,318,A, 
4940,22,274,318,B, 
4941,18,274,318,B, 
4942,14,274,318,B, 
4943,6,274,318,B, 
4944,2,274,318,B, 
4945,8,274,318,B, 
4946,14,274,318,B, 
4947,6,274,318,B, 
4948,17,274,318,B, 
4949,1,274,318,B, 
4950,14,274,318,B, 
4951,14,274,318,B, 
4952,6,274,318,B, 
4953,20,274,318,B, 
4954,8,274,318,B, 
4955,3,274,318,A, 
4956,3,274,318,A, 
4957,12,274,318,A, 
4958,13,274,318,A, 
4959,7,274,318,B, 
4960,1,274,318,B, 
4961,14,274,318,B, 
4962,5,274,318,B, 
4963,5,274,318,B, 
4964,14,274,318,B, 
4965,5,274,318,B, 
4966,14,274,318,B, 
4967,14,274,318,B, 
4968,6,274,318,B, 
4969,17,274,318,B, 
4970,16,274,318,B, 
4971,12,274,318,A, 
4972,12,274,318,A, 
4973,3,274,318,A, 
4974,12,274,318,A, 
4975,13,274,318,A, 
4976,2,274,318,B, 
4977,1,274,318,B, 
4978,14,274,318,B, 
4979,14,274,318,B, 
4980,6,274,318,B, 
4981,21,274,318,B, 
4982,16,274,318,B, 
4983,5,274,318,B, 
4984,14,274,318,B, 
4985,5,274,318,B, 
4986,5,274,319,B, 
4987,9,274,319,B, 
4988,12,274,319,A, 
4989,3,274,319,A, 
4990,12,274,319,A, 
4991,3,274,319,A, 
4992,12,274,319,A, 
4993,3,275,319,A, 
4994,8,275,319,B, 
4995,5,275,319,B, 
4996,5,275,320,B, 
4997,4,275,320,B, 
4998,15,275,320,B, 
4999,12,275,320,A, 
5000,13,275,320,A, 
5001,7,275,320,B, 
5002,1,275,320,B, 
5003,14,275,320,B, 
5004,6,275,320,B, 
5005,22,275,320,B, 
5006,10,275,320,B, 
5007,3,275,320,A, 
5008,5,275,320,B, 
5009,5,275,320,B, 
5010,6,275,320,B, 
5011,22,275,320,B, 
5012,18,275,320,B, 
5013,3,275,320,A, 
5014,12,275,320,A, 
5015,3,276,320,A, 
5016,11,276,320,B, 
5017,5,276,321,B, 
5018,9,276,321,B, 
5019,3,276,321,A, 
5020,12,276,321,A, 
5021,13,276,321,A, 
5022,7,276,321,B, 
5023,1,276,321,B, 
5024,14,276,322,B, 
5025,17,276,322,B, 
5026,15,276,322,B, 
5027,5,276,322,B, 
5028,5,276,323,B, 
5029,12,276,323,A, 
5030,3,277,323,A, 
5031,1,277,323,B, 
5032,5,277,324,B, 
5033,15,277,324,B, 
5034,14,277,324,B, 
5035,6,277,324,B, 
5036,4,277,324,B, 
5037,10,277,324,B, 
5038,3,278,324,A, 
5039,2,278,324,B, 
5040,1,278,324,B, 
5041,12,278,324,A, 
5042,3,278,324,A, 
5043,13,278,324,A, 
5044,20,278,324,B, 
5045,16,278,324,B, 
5046,5,278,324,B, 
5047,14,278,324,B, 
5048,14,278,325,B, 
5049,3,278,325,A, 
5050,13,278,325,A, 
5051,22,278,325,B, 
5052,18,278,325,B, 
5053,12,278,325,A, 
5054,13,278,325,A, 
5055,20,278,325,B, 
5056,8,278,325,B, 
5057,5,278,326,B, 
5058,3,278,326,A, 
5059,12,278,326,A, 
5060,3,279,326,A, 
5061,16,279,326,B, 
5062,14,279,326,B, 
5063,6,279,326,B, 
5064,22,279,326,B, 
5065,9,279,326,B, 
5066,14,279,326,B, 
5067,14,279,326,B, 
5068,6,279,326,B, 
5069,20,279,326,B, 
5070,11,279,326,B, 
5071,14,279,326,B, 
5072,6,279,326,B, 
5073,4,279,326,B, 
5074,10,279,326,B, 
5075,3,279,326,A, 
5076,3,280,326,A, 
5077,2,280,326,B, 
5078,8,280,326,B, 
5079,14,280,326,B, 
5080,6,280,326,B, 
5081,17,280,326,B, 
5082,9,280,326,B, 
5083,3,280,326,A, 
5084,12,280,326,A, 
5085,3,281,326,A, 
5086,11,281,326,B, 
5087,14,281,326,B, 
5088,6,281,326,B, 
5089,4,281,326,B, 
5090,10,281,326,B, 
5091,12,281,326,A, 
5092,12,281,326,A, 
5093,13,281,326,A, 
5094,17,281,326,B, 
5095,9,281,326,B, 
5096,12,281,326,A, 
5097,13,281,326,A, 
5098,2,281,326,B, 
5099,11,281,326,B, 
5100,5,281,327,B, 
5101,9,281,327,B, 
5102,5,281,327,B, 
5103,6,281,327,B, 
5104,17,281,327,B, 
5105,15,281,327,B, 
5106,12,281,327,A, 
5107,3,281,327,A, 
5108,3,281,327,A, 
5109,13,281,327,A, 
5110,20,281,327,B, 
5111,8,281,327,B, 
5112,5,281,327,B, 
5113,5,281,328,B, 
5114,4,281,328,B, 
5115,18,281,328,B, 
5116,3,282,328,A, 
5117,11,282,328,B, 
5118,5,282,328,B, 
5119,14,282,328,B, 
5120,14,282,328,B, 
5121,6,282,328,B, 
5122,21,282,328,B, 
5123,9,282,328,B, 
5124,12,282,328,A, 
5125,3,282,328,A, 
5126,14,282,329,B, 
5127,15,282,329,B, 
5128,12,282,329,A, 
5129,13,282,329,A, 
5130,2,282,329,B, 
5131,16,282,329,B, 
5132,5,282,330,B, 
5133,22,282,330,B, 
5134,15,282,330,B, 
5135,12,282,330,A, 
5136,13,282,330,A, 
5137,19,282,330,B, 
5138,15,282,330,B, 
5139,14,282,330,B, 
5140,5,282,331,B, 
5141,3,282,331,A, 
5142,5,282,331,B, 
5143,14,282,331,B, 
5144,14,282,331,B, 
5145,5,282,332,B, 
5146,3,283,332,A, 
5147,19,283,332,B, 
5148,11,283,332,B, 
5149,5,283,333,B, 
5150,21,283,333,B, 
5151,9,283,333,B, 
5152,3,283,333,A, 
5153,3,283,333,A, 
5154,12,283,333,A, 
5155,3,284,333,A, 
5156,20,284,333,B, 
5157,8,284,333,B, 
5158,14,284,333,B, 
5159,6,284,333,B, 
5160,17,284,333,B, 
5161,10,284,333,B, 
5162,14,284,334,B, 
5163,17,284,334,B, 
5164,18,284,334,B, 
5165,14,284,334,B, 
5166,6,284,334,B, 
5167,21,284,334,B, 
5168,15,284,334,B, 
5169,12,285,334,A, 
5170,1,285,334,B, 
5171,14,285,334,B, 
5172,14,285,335,B, 
5173,10,285,335,B, 
5174,12,285,335,A, 
5175,13,285,335,A, 
5176,4,285,335,B, 
5177,15,285,335,B, 
5178,12,285,335,A, 
5179,12,285,335,A, 
5180,12,285,335,A, 
5181,13,285,335,A, 
5182,19,285,335,B, 
5183,16,285,335,B, 
5184,5,285,335,B, 
5185,14,285,335,B, 
5186,6,285,335,B, 
5187,17,285,335,B, 
5188,10,285,335,B, 
5189,12,285,335,A, 
5190,13,285,335,A, 
5191,2,285,335,B, 
5192,11,285,335,B, 
5193,5,285,335,B, 
5194,14,285,335,B, 
5195,14,285,335,B, 
5196,5,285,335,B, 
5197,6,285,335,B, 
5198,4,285,335,B, 
5199,18,285,335,B, 
5200,14,285,336,B, 
5201,17,285,336,B, 
5202,15,285,336,B, 
5203,5,285,336,B, 
5204,14,285,336,B, 
5205,6,285,336,B, 
5206,4,285,336,B, 
5207,8,285,336,B, 
5208,14,285,336,B, 
5209,6,285,336,B, 
5210,22,285,336,B, 
5211,9,285,336,B, 
5212,3,286,336,A, 
5213,7,286,336,B, 
5214,1,286,336,B, 
5215,14,286,336,B, 
5216,5,286,336,B, 
5217,12,286,336,A, 
5218,12,286,336,A, 
5219,12,286,336,A, 
5220,14,286,336,B, 
5221,3,286,336,A, 
5222,3,287,336,A, 
5223,8,287,336,B, 
5224,14,287,336,B, 
5225,6,287,336,B, 
5226,21,287,336,B, 
5227,11,287,336,B, 
5228,5,287,337,B, 
5229,22,287,337,B, 
5230,9,287,337,B, 
5231,3,287,337,A, 
5232,13,287,337,A, 
5233,7,287,337,B, 
5234,16,287,337,B, 
5235,14,287,337,B, 
5236,5,287,337,B, 
5237,6,287,337,B, 
5238,4,287,337,B, 
5239,10,287,337,B, 
5240,5,287,337,B, 
5241,5,287,337,B, 
5242,14,287,337,B, 
5243,6,287,337,B, 
5244,21,287,337,B, 
5245,11,287,337,B, 
5246,14,287,338,B, 
5247,3,288,338,A, 
5248,1,288,338,B, 
5249,5,288,338,B, 
5250,14,288,339,B, 
5251,18,288,339,B, 
5252,3,289,339,A, 
5253,1,289,339,B, 
5254,14,289,339,B, 
5255,5,289,340,B, 
5256,15,289,340,B, 
5257,12,289,340,A, 
5258,13,289,340,A, 
5259,20,289,340,B, 
5260,16,289,340,B, 
5261,14,289,340,B, 
5262,6,289,340,B, 
5263,4,289,340,B, 
5264,18,289,340,B, 
5265,12,289,340,A, 
5266,14,289,340,B, 
5267,14,289,340,B, 
5268,14,289,341,B, 
5269,21,289,341,B, 
5270,1,289,341,B, 
5271,5,289,341,B, 
5272,5,289,341,B, 
5273,5,289,341,B, 
5274,5,289,342,B, 
5275,12,289,342,A, 
5276,3,290,342,A, 
5277,2,290,342,B, 
5278,16,290,342,B, 
5279,14,290,342,B, 
5280,6,290,342,B, 
5281,21,290,342,B, 
5282,10,290,342,B, 
5283,3,290,342,A, 
5284,13,290,342,A, 
5285,7,290,342,B, 
5286,11,290,342,B, 
5287,14,290,343,B, 
5288,15,290,343,B, 
5289,5,290,343,B, 
5290,14,290,343,B, 
5291,5,290,344,B, 
5292,3,290,344,A, 
5293,3,291,344,A, 
5294,16,291,344,B, 
5295,14,291,344,B, 
5296,6,291,344,B, 
5297,22,291,344,B, 
5298,8,291,344,B, 
5299,14,291,344,B, 
5300,14,291,344,B, 
5301,6,291,344,B, 
5302,21,291,344,B, 
5303,10,291,344,B, 
5304,5,291,345,B, 
5305,21,291,345,B, 
5306,15,291,345,B, 
5307,12,291,345,A, 
5308,13,291,345,A, 
5309,2,291,345,B, 
5310,11,291,345,B, 
5311,3,292,345,A, 
5312,11,292,345,B, 
5313,5,292,345,B, 
5314,6,292,345,B, 
5315,4,292,345,B, 
5316,18,292,345,B, 
5317,14,292,345,B, 
5318,6,292,345,B, 
5319,17,292,345,B, 
5320,8,292,345,B, 
5321,5,292,345,B, 
5322,14,292,345,B, 
5323,6,292,345,B, 
5324,4,292,345,B, 
5325,10,292,345,B, 
5326,3,292,345,A, 
5327,3,293,345,A, 
5328,19,293,345,B, 
5329,16,293,345,B, 
5330,14,293,345,B, 
5331,6,293,345,B, 
5332,21,293,345,B, 
5333,10,293,345,B, 
5334,5,293,346,B, 
5335,17,293,346,B, 
5336,15,293,346,B, 
5337,3,293,346,A, 
5338,12,293,346,A, 
5339,12,293,346,A, 
5340,3,294,346,A, 
5341,7,294,346,B, 
5342,16,294,346,B, 
5343,3,294,346,A, 
5344,12,294,346,A, 
5345,13,294,346,A, 
5346,4,294,346,B, 
5347,18,294,346,B, 
5348,3,295,346,A, 
5349,7,295,346,B, 
5350,11,295,346,B, 
5351,14,295,346,B, 
5352,14,295,346,B, 
5353,5,295,346,B, 
5354,5,295,346,B, 
5355,6,295,346,B, 
5356,22,295,346,B, 
5357,9,295,346,B, 
5358,12,295,346,A, 
5359,12,295,346,A, 
5360,13,295,346,A, 
5361,7,295,346,B, 
5362,9,295,346,B, 
5363,14,295,346,B, 
5364,5,295,347,B, 
5365,3,295,347,A, 
5366,13,295,347,A, 
5367,20,295,347,B, 
5368,10,295,347,B, 
5369,14,295,347,B, 
5370,14,295,347,B, 
5371,6,295,347,B, 
5372,20,295,347,B, 
5373,1,295,347,B, 
5374,14,295,347,B, 
5375,6,295,347,B, 
5376,22,295,347,B, 
5377,18,295,347,B, 
5378,12,295,347,A, 
5379,13,295,347,A, 
5380,7,295,347,B, 
5381,8,295,347,B, 
5382,5,295,347,B, 
5383,5,295,347,B, 
5384,6,295,347,B, 
5385,4,295,347,B, 
5386,8,295,347,B, 
5387,5,295,348,B, 
5388,17,295,348,B, 
5389,15,295,348,B, 
5390,12,296,348,A, 
5391,1,296,348,B, 
5392,5,296,348,B, 
5393,5,296,348,B, 
5394,3,296,348,A, 
5395,3,297,348,A, 
5396,1,297,348,B, 
5397,5,297,348,B, 
5398,5,297,348,B, 
5399,5,297,349,B, 
5400,21,297,349,B, 
5401,18,297,349,B, 
5402,3,297,349,A, 
5403,12,297,349,A, 
5404,13,297,349,A, 
5405,7,297,349,B, 
5406,10,297,349,B, 
5407,12,297,349,A, 
5408,12,297,349,A, 
5409,3,297,349,A, 
5410,3,297,349,A, 
5411,13,297,349,A, 
5412,7,297,349,B, 
5413,16,297,349,B, 
5414,14,297,349,B, 
5415,5,297,350,B, 
5416,22,297,350,B, 
5417,15,297,350,B, 
5418,12,297,350,A, 
5419,12,298,350,A, 
5420,1,298,350,B, 
5421,5,298,350,B, 
5422,12,298,350,A, 
5423,13,298,350,A, 
5424,4,298,350,B, 
5425,18,298,350,B, 
5426,3,299,350,A, 
5427,2,299,350,B, 
5428,18,299,350,B, 
5429,14,299,350,B, 
5430,6,299,350,B, 
5431,17,299,350,B, 
5432,9,299,350,B, 
5433,3,299,350,A, 
5434,12,299,350,A, 
5435,12,299,350,A, 
5436,3,299,350,A, 
5437,12,299,350,A, 
5438,3,299,350,A, 
5439,12,299,350,A, 
5440,3,299,350,A, 
5441,13,299,350,A, 
5442,20,299,350,B, 
5443,11,299,350,B, 
5444,14,299,350,B, 
5445,14,299,350,B, 
5446,6,299,350,B, 
5447,2,299,350,B, 
5448,8,299,350,B, 
5449,5,299,351,B, 
5450,18,299,351,B, 
5451,12,299,351,A, 
5452,13,299,351,A, 
5453,22,299,351,B, 
5454,18,299,351,B, 
5455,3,299,351,A, 
5456,12,299,351,A, 
5457,13,299,351,A, 
5458,7,299,351,B, 
5459,16,299,351,B, 
5460,5,299,351,B, 
5461,5,299,352,B, 
5462,18,299,352,B, 
5463,14,299,352,B, 
5464,6,299,352,B, 
5465,22,299,352,B, 
5466,18,299,352,B, 
5467,12,299,352,A, 
5468,3,300,352,A, 
5469,19,300,352,B, 
5470,8,300,352,B, 
5471,5,300,352,B, 
5472,5,300,353,B, 
5473,12,300,353,A, 
5474,13,300,353,A, 
5475,2,300,353,B, 
5476,9,300,353,B, 
5477,3,301,353,A, 
5478,5,301,354,B, 
5479,21,301,354,B, 
5480,9,301,354,B, 
5481,12,301,354,A, 
5482,13,301,354,A, 
5483,2,301,354,B, 
5484,11,301,354,B, 
5485,5,301,355,B, 
5486,4,301,355,B, 
5487,18,301,355,B, 
5488,3,301,355,A, 
5489,12,301,355,A, 
5490,13,301,355,A, 
5491,2,301,355,B, 
5492,16,301,355,B, 
5493,5,301,355,B, 
5494,14,301,355,B, 
5495,6,301,355,B, 
5496,17,301,355,B, 
5497,18,301,355,B, 
5498,12,301,355,A, 
5499,3,301,355,A, 
5500,3,301,355,A, 
5501,3,301,355,A, 
5502,13,301,355,A, 
5503,2,301,355,B, 
5504,11,301,355,B, 
5505,14,301,355,B, 
5506,6,301,355,B, 
5507,22,301,355,B, 
5508,9,301,355,B, 
5509,12,301,355,A, 
5510,13,301,355,A, 
5511,19,301,355,B, 
5512,10,301,355,B, 
5513,12,301,355,A, 
5514,13,301,355,A, 
5515,4,301,355,B, 
5516,10,301,355,B, 
5517,12,301,355,A, 
5518,12,301,355,A, 
5519,12,301,355,A, 
5520,13,301,355,A, 
5521,7,301,355,B, 
5522,16,301,355,B, 
5523,14,301,355,B, 
5524,5,301,356,B, 
5525,12,301,356,A, 
5526,13,301,356,A, 
5527,21,301,356,B, 
5528,15,301,356,B, 
5529,12,301,356,A, 
5530,13,301,356,A, 
5531,4,301,356,B, 
5532,9,301,356,B, 
5533,3,301,356,A, 
5534,3,301,356,A, 
5535,12,301,356,A, 
5536,13,301,356,A, 
5537,20,301,356,B, 
5538,16,301,356,B, 
5539,14,301,356,B, 
5540,14,301,356,B, 
5541,5,301,357,B, 
5542,9,301,357,B, 
5543,3,302,357,A, 
5544,5,302,358,B, 
5545,15,302,358,B, 
5546,3,302,358,A, 
5547,3,302,358,A, 
5548,12,302,358,A, 
5549,13,302,358,A, 
5550,19,302,358,B, 
5551,11,302,358,B, 
5552,5,302,359,B, 
